symbol,metric,sample_count,missing_count,missing_pct,min,p05,p25,median,mean,p75,p95,max,latest,latest_ts_utc
sol-usdc,cvd_1m,2322,0,0,-891152.55029,-222909.794118,-31261.14694,-6552.26238,-14086.4527197,2369.8183625,104268.892843,1124756.30027,-31761.21769,2026-04-24T23:18:38.098000+00:00
sol-usdc,cvd_5m,2322,0,0,-1374160.13608,-518013.404008,-215583.74038,-62054.690585,-70398.2979614,23771.84468,304619.312749,2147957.65551,-141947.5008,2026-04-24T23:18:38.098000+00:00
sol-usdc,cvd_15m,2322,0,0,-1539076.22123,-1264059.30487,-472326.28258,-251968.46393,-219196.73962,-60756.649515,1576786.0691,2048303.59338,25591.64602,2026-04-24T23:18:38.098000+00:00
sol-usdc,cvd_1h,2322,0,0,-2626442.54094,-2441243.99347,-1221264.95094,-765765.16886,-610344.828969,374852.078967,1092249.22804,1316726.65121,-2364393.09358,2026-04-24T23:18:38.098000+00:00
sol-usdc,taker_buy_pct_5m,2322,0,0,2.08912327985,5.32871846006,12.9351719323,31.3650107969,35.3361232404,55.2366283017,78.7986422477,98.7958040609,9.71648057138,2026-04-24T23:18:38.098000+00:00
sol-usdc,taker_notional_5m,2322,0,0,13140.71108,49254.7624325,166108.182155,283869.63771,399969.686564,505674.111685,1164198.79424,2983915.67883,176185.57516,2026-04-24T23:18:38.098000+00:00
sol-usdc,avg_trade_notional_5m,2322,0,0,172.056370964,467.242054711,1057.50311734,1708.40550523,1734.00725152,2254.36656218,3172.95188937,4349.42789596,1006.7747152,2026-04-24T23:18:38.098000+00:00
sol-usdc,book_spread_bps,2322,0,0,0.115101951553,0.115214673741,0.115604931705,0.11580574744,0.126902363124,0.115945389722,0.116123113726,2.3156456599,0.116065158981,2026-04-24T23:18:38.098000+00:00
sol-usdc,book_imbalance_pct,2322,0,0,-99.9098379383,-86.8203307196,-67.5330076612,-35.7004967857,-24.0588498806,12.7408371033,71.8196632498,99.7995073275,21.7748491788,2026-04-24T23:18:38.098000+00:00
sol-usdc,bid_depth10,2322,0,0,371.65036,40540.6598245,79733.3788,142482.00669,186295.56194,230449.60668,442378.096894,2154779.34706,194257.49535,2026-04-24T23:18:38.098000+00:00
sol-usdc,ask_depth10,2322,0,0,1976.21463,59056.7720385,168836.964748,289030.46386,333238.608502,444041.258927,691371.427349,2991115.17914,124786.20975,2026-04-24T23:18:38.098000+00:00
sol-usdc,impact_excess_bps,2322,0,0,0,0,0,0,0.136570614242,3.69521847578e-06,0.913053459714,12.83896426,0,2026-04-24T23:18:38.098000+00:00
sol-usdc,wall_notional,2322,0,0,33949.98622,61741.8047125,99616.3833275,151663.52989,181960.970816,238627.49027,385273.130991,1273668.5682,75118.53414,2026-04-24T23:18:38.098000+00:00
sol-usdc,wall_ratio,2322,0,0,2.5356115101,3.57746674729,4.94343513558,6.42130860346,6.88644630801,8.59108464401,11.5035955,16.5063857411,4.70898080352,2026-04-24T23:18:38.098000+00:00
sol-usdc,wall_dist_bps,2322,0,0,-4.68492437607,-1.33204376053,-0.0578277023625,0.0578599903939,0.109494643486,0.0580539727802,1.33539642938,2.38179610663,-0.522293215412,2026-04-24T23:18:38.098000+00:00
sol-usdc,liq_notional_5m,2322,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:38.098000+00:00
