id,ts_ms,ts_utc,symbol,kind,message,mark,funding_pct,oi,cvd_5m,basis_pct,taker_buy_pct_5m
258,1777070849331,2026-04-24T22:47:29.331000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0985  x34  $140,575",0.097964,0.00125,325250442,-2176.65333,-0.0418346002755,43.4301628661
259,1777070958875,2026-04-24T22:49:18.875000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,312.1098  x1067  $5,838,891",2309.8,-0.00020881,419453.7236,-145205.76859,-0.131871932897,31.4551707005
260,1777070964796,2026-04-24T22:49:24.796000+00:00,icp-usdc,THIN_BOOK,impact excess 8.7bp over spread,2.4523,-0.0001963,764936,93.95536,-0.0896312894683,85.804935929
261,1777071060270,2026-04-24T22:51:00.270000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.3121  x137  $30,094",636.04,0.00125,45760.328,-391.8466,0.186656795646,5.49013729671
262,1777071080975,2026-04-24T22:51:20.975000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,302.0000  x13626  $20,795,330",77302,0.00066259,27355.25572,7795834.62644,-0.0885350359633,82.7678461593
263,1777071118998,2026-04-24T22:51:58.998000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.0516  x214  $911,316",86.224,-0.00164532,3217481.62,-87025.6591,-0.107742391418,22.2777961969
264,1777071149841,2026-04-24T22:52:29.841000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0984  x18  $91,904",0.097935,0.00125,325253938,3496.179314,-0.0387861961969,83.3203137454
265,1777071258963,2026-04-24T22:54:18.963000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,313.3110  x1442  $6,911,494",2311,-0.00011698,418641.3952,4095084.76317,-0.105902440079,98.1808223267
266,1777071294194,2026-04-24T22:54:54.194000+00:00,icp-usdc,THIN_BOOK,impact excess 8.9bp over spread,2.4524,2.227e-05,765023.8,-51.71326,-0.126247200163,34.1956022841
267,1777071360388,2026-04-24T22:56:00.388000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.3221  x129  $29,703",636.05,0.00125,45758.85,-811.77572,0.005503014866,16.8735557552
268,1777071381171,2026-04-24T22:56:21.171000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,310.0000  x14963  $29,055,168",77310,0.00073782,27310.3332,9446153.98854,-0.0756121677427,92.1911302083
269,1777071419396,2026-04-24T22:56:59.396000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.0990  x630  $2,040,703",86.099,-0.00165328,3216858.12,-510190.2933,-0.121804092618,4.73246450728
270,1777071450364,2026-04-24T22:57:30.364000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0984  x26  $121,513",0.097952,0.00125,325122546,-9339.22107,-0.0387794672926,20.5549824219
271,1777071559201,2026-04-24T22:59:19.201000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,313.2109  x1475  $7,208,343",2310.9,-2.508e-05,418643.516,-29375.81293,-0.105907017961,18.0467248456
272,1777071594405,2026-04-24T22:59:54.405000+00:00,icp-usdc,THIN_BOOK,impact excess 8.3bp over spread,2.451,-9.76e-06,765053.2,-88.25614,-0.101895251681,15.3887011795
273,1777071660476,2026-04-24T23:01:00.476000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.3522  x116  $30,950",636.08,0.00125,45759.27,-292.61703,0.0511203215075,25.4788572257
274,1777071681246,2026-04-24T23:01:21.246000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,331.0000  x9352  $22,951,738",77331,0.00125,27307.47632,-1307956.87849,-0.0781739596726,29.984685895
275,1777071719443,2026-04-24T23:01:59.443000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.0938  x837  $2,208,181",86.18,-0.0023764,3218490.12,-189216.75682,-0.1199534094,12.147464963
276,1777071750425,2026-04-24T23:02:30.425000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0985  x39  $141,833",0.097993,0.00125,325116652,139.653131,-0.0377435478935,55.2927513
277,1777071859495,2026-04-24T23:04:19.495000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,313.7114  x1201  $7,386,453",2311.4,0.00058226,418599.8932,-138701.61339,-0.114517836693,35.2324486203
278,1777071895997,2026-04-24T23:04:55.997000+00:00,icp-usdc,THIN_BOOK,impact excess 8.0bp over spread,2.448,0.00125,764300.4,904.1298,-0.102019995919,88.5838137338
279,1777071960803,2026-04-24T23:06:00.803000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.3522  x88  $20,417",636.08,0.00125,45759.53,242.34977,-0.00314415972331,84.0781769166
280,1777071981633,2026-04-24T23:06:21.633000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,328.0000  x10300  $30,147,497",77328,0.00125,27373.4124,-1257021.35678,-0.0755945804501,39.4411352497
281,1777072019480,2026-04-24T23:06:59.480000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.1340  x1166  $1,857,537",86.134,-0.00248024,3217239.96,-132890.70142,-0.122333733382,31.4492985456
282,1777072050538,2026-04-24T23:07:30.538000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0980  x114  $89,153",0.098003,0.00125,325124818,-338.097611,-0.0377396980824,13.4371145385
283,1777072159740,2026-04-24T23:09:19.740000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,312.2000  x1398  $7,314,196",2312.2,0.00025815,418438.0384,-236090.90609,-0.105847536345,19.9154528162
284,1777072210706,2026-04-24T23:10:10.706000+00:00,icp-usdc,THIN_BOOK,impact excess 9.9bp over spread,2.451,0.00125,764309,-209.50439,-0.0611620795107,20.4593795934
285,1777072260815,2026-04-24T23:11:00.815000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 635.6937  x43  $17,655",636.33,0.00125,45759.338,56.61832,0.191303937082,70.3187183511
286,1777072282201,2026-04-24T23:11:22.201000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,276.6460  x16221  $32,248,418",77354,0.00125,27372.0567,142928.56148,-0.0678237615704,59.2998865399
287,1777072320031,2026-04-24T23:12:00.031000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.0888  x958  $2,344,319",86.175,-0.00239929,3218812.2,256213.45742,-0.117066159766,70.4468596468
288,1777072335541,2026-04-24T23:12:15.541000+00:00,icp-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2.4504  x37  $10,239",2.4529,0.00125,768648.6,8416.46011,-0.0896093845464,97.0389793249
289,1777072351074,2026-04-24T23:12:31.074000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0980  x143  $99,843",0.098081,0.00125,324471102,44415.459769,-0.0397472482674,98.2349696526
290,1777072459866,2026-04-24T23:14:19.866000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,311.0866  x1448  $6,857,306",2313.4,0.00043125,418366.5172,136035.9779,-0.101479002483,92.2222074104
291,1777072511311,2026-04-24T23:15:11.311000+00:00,icp-usdc,THIN_BOOK,impact excess 9.0bp over spread,2.4548,0.00125,771601.8,11084.0046,-0.10986775178,97.0098421722
292,1777072561060,2026-04-24T23:16:01.060000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.7930  x23  $17,164",636.52,0.00125,45762.306,445.60988,-0.0651557851272,69.490348485
293,1777072582510,2026-04-24T23:16:22.510000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,335.0000  x8623  $25,855,605",77335,0.00114358,27376.06814,451019.62048,-0.0846247763257,83.7873664398
294,1777072620292,2026-04-24T23:17:00.292000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.0838  x846  $2,238,492",86.17,-0.00246081,3219845.02,-140510.10071,-0.112441605712,4.57602928065
295,1777072635821,2026-04-24T23:17:15.821000+00:00,icp-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2.4509  x46  $13,046",2.4534,0.00104127,771578,2433.05868,-0.105863192182,88.0819020816
296,1777072651306,2026-04-24T23:17:31.306000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0980  x115  $101,236",0.098103,0.00125,324466298,-176.724326,-0.0377012431221,23.8448178807
297,1777072719860,2026-04-24T23:18:39.860000+00:00,bnb-usdc,GRINDING_TRAP,px +0.09% 15m (1.8σ)  CVD -0.00M  fund +0.0013%  FΔ +0.0000%  OI +0.01% 15m,636.46,0.00125,45763.686,-351.97491,0.170765296085,24.8875570862
