symbol,metric,sample_count,missing_count,missing_pct,min,p05,p25,median,mean,p75,p95,max,latest,latest_ts_utc
icp-usdc,cvd_5m,2446,0,0,-2431.94067,-992.91862,-62.0587,8.1315,179.237843054,84.08764,928.8256075,11167.15531,18.93335,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_15m,2446,0,0,-3428.3089,-2331.72595,-196.3544,40.909405,249.937154636,214.10709,2871.2975575,12043.09439,10848.29859,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_1h,2446,0,0,-4535.35538,-4249.80305,-2715.50845,-91.86241,763.772463042,5791.00386,6448.6877,13028.78741,12853.07636,2026-04-24T23:18:40.472000+00:00
icp-usdc,taker_buy_pct_5m,2446,0,0,0,3.10306972687,27.8308427765,52.9881952606,51.6764612883,77.0269450572,93.5124837131,100,58.8273333162,2026-04-24T23:18:40.472000+00:00
icp-usdc,taker_notional_5m,2446,0,0,38.14015,80.7426,129.45643,180.11839,563.222948467,306.29862,1222.22434,11831.65075,107.24275,2026-04-24T23:18:40.472000+00:00
icp-usdc,avg_trade_notional_5m,2446,0,0,14.727896,16.8530083333,20.4505025,23.50593625,52.4583147877,43.5602231875,182.694981667,452.772646154,21.44855,2026-04-24T23:18:40.472000+00:00
icp-usdc,book_spread_bps,2446,0,0,0.404097549147,2.83294724614,4.05613693518,4.46881982715,4.62069001467,5.25602927204,6.85497691486,11.7730640414,5.7070645306,2026-04-24T23:18:40.472000+00:00
icp-usdc,book_imbalance_pct,2446,0,0,-50.1085837897,-22.7400766069,-11.5152933259,-3.56569502695,-3.70426554677,4.03358541815,14.5408986235,32.1114244338,7.17918085054,2026-04-24T23:18:40.472000+00:00
icp-usdc,bid_depth10,2446,0,0,6352.02895,12195.631575,14526.2828875,16503.903495,16462.766974,18200.48536,21046.24677,29600.45267,18237.75813,2026-04-24T23:18:40.472000+00:00
icp-usdc,ask_depth10,2446,0,0,8710.54688,13171.3653625,15552.9430525,17487.554045,17758.3956103,19764.13185,23168.0811375,31844.17234,15794.51938,2026-04-24T23:18:40.472000+00:00
icp-usdc,impact_excess_bps,2446,0,0,0,3.91731610243,5.36628994227,6.36871684635,6.44405014191,7.34294505472,9.29425639981,14.9920190734,3.13888549183,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_notional,2446,0,0,2499.8108,2594.7252,3878.17164,4117.54406,4496.62909677,5425.24884,7041.96935,11402.63676,3241.40862,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_ratio,2446,0,0,1.47627355047,1.75459631755,2.15437568371,2.50838705332,2.61837558367,2.98310112514,3.79239708448,5.1800587625,1.90490255555,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_dist_bps,2446,0,0,-22.474640102,-16.9636997488,-12.5846163253,7.2972007133,0.352968401165,9.99724573483,13.6497911786,19.3754971345,-10.1911866618,2026-04-24T23:18:40.472000+00:00
icp-usdc,liq_notional_5m,2446,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:40.472000+00:00
sol-usdc,mark,2451,0,0,86.07,86.131,86.247,86.348,86.3971374949,86.495,86.795,86.881,86.166,2026-04-24T23:18:38.098000+00:00
sol-usdc,mid,2451,0,0,86.0585,86.129,86.2455,86.3445,86.3953645451,86.4965,86.793,86.8795,86.1585,2026-04-24T23:18:38.098000+00:00
sol-usdc,funding_pct,2451,0,0,-0.00663212,-0.00397515,-0.00168268,-0.00156918,-0.00190904651979,-0.00147,-0.001314345,-0.0011155,-0.00243093,2026-04-24T23:18:38.098000+00:00
sol-usdc,funding_delta_1h_pct,1766,685,27.9477764178,-0.00109847,-0.000837645,-0.0001976325,-5.1275e-05,0.000289336342016,5.60575e-05,0.0025204425,0.00257366,-0.00082068,2026-04-24T23:18:38.098000+00:00
sol-usdc,basis_pct,2451,0,0,-0.288883753178,-0.131906282223,-0.12038500098,-0.113815595625,-0.114008760629,-0.107626432256,-0.0972548664721,-0.0409672896387,-0.10897287271,2026-04-24T23:18:38.098000+00:00
sol-usdc,premium_pct,2451,0,0,-0.11930272,-0.079928185,-0.06944444,-0.0635581,-0.0640617307466,-0.057964295,-0.050405985,0,-0.07654393,2026-04-24T23:18:38.098000+00:00
sol-usdc,oi,2451,0,0,3190148.38,3192668.13,3200657.84,3205276.14,3211524.91042,3225255.28,3232089.85,3242804.76,3220401.3,2026-04-24T23:18:38.098000+00:00
sol-usdc,oi_notional,2451,0,0,275404475.995,276131952.681,276467042.798,277449973.36,277465169.55,278396242.954,278836095.826,279740133.914,277489098.416,2026-04-24T23:18:38.098000+00:00
sol-usdc,day_ntl_vlm,2451,0,0,182913573.607,183536770.212,187071429.463,193101392.5,191203534.674,194598818.107,196726083.194,197904433.38,184107630.246,2026-04-24T23:18:38.098000+00:00
