symbol,metric,sample_count,missing_count,missing_pct,min,p05,p25,median,mean,p75,p95,max,latest,latest_ts_utc
sol-usdc,cvd_1m,2309,0,0,-891152.55029,-223100.831688,-31259.40037,-6739.90021,-14097.2853872,2459.19727,105023.995708,1124756.30027,-31761.21769,2026-04-24T23:18:38.098000+00:00
sol-usdc,cvd_5m,2309,0,0,-1374160.13608,-519275.964088,-216556.14144,-62021.36866,-70442.3926694,23933.19097,305592.84154,2147957.65551,-141947.5008,2026-04-24T23:18:38.098000+00:00
sol-usdc,cvd_15m,2309,0,0,-1539076.22123,-1264712.2458,-475454.7553,-252938.84409,-219339.456987,-60290.05049,1576914.09172,2048303.59338,25591.64602,2026-04-24T23:18:38.098000+00:00
sol-usdc,cvd_1h,2309,0,0,-2626442.54094,-2441809.15161,-1222695.83275,-772157.15757,-612689.765982,386495.72717,1092618.6852,1316726.65121,-2364393.09358,2026-04-24T23:18:38.098000+00:00
sol-usdc,taker_buy_pct_5m,2309,0,0,2.08912327985,5.3242236358,12.8920805276,31.4275588935,35.3617544765,55.2617214957,78.820380624,98.7958040609,9.71648057138,2026-04-24T23:18:38.098000+00:00
sol-usdc,taker_notional_5m,2309,0,0,13140.71108,49230.96622,166605.47981,284255.59113,401315.890974,511955.79513,1172766.67722,2983915.67883,176185.57516,2026-04-24T23:18:38.098000+00:00
sol-usdc,avg_trade_notional_5m,2309,0,0,172.056370964,466.762273639,1056.95112572,1715.79615623,1737.26842502,2257.1683885,3178.77330781,4349.42789596,1006.7747152,2026-04-24T23:18:38.098000+00:00
sol-usdc,book_spread_bps,2309,0,0,0.115101951553,0.115214673741,0.115604931705,0.11580574744,0.126964406241,0.115946734071,0.116123113726,2.3156456599,0.116065158981,2026-04-24T23:18:38.098000+00:00
sol-usdc,book_imbalance_pct,2309,0,0,-99.9098379383,-86.886088745,-67.4147223065,-35.574698693,-23.8632952931,13.4428631696,71.9469698031,99.7995073275,21.7748491788,2026-04-24T23:18:38.098000+00:00
sol-usdc,bid_depth10,2309,0,0,371.65036,40437.400142,80020.49453,142726.78542,186733.301038,230646.74719,443546.034434,2154779.34706,194257.49535,2026-04-24T23:18:38.098000+00:00
sol-usdc,ask_depth10,2309,0,0,1976.21463,58886.382834,167703.98839,287307.45856,332418.32019,442470.61923,691002.195472,2991115.17914,124786.20975,2026-04-24T23:18:38.098000+00:00
sol-usdc,impact_excess_bps,2309,0,0,0,0,0,0,0.137244166339,4.03014912556e-06,0.915925846931,12.83896426,0,2026-04-24T23:18:38.098000+00:00
sol-usdc,wall_notional,2309,0,0,33949.98622,61735.696904,99402.6352,151636.54836,181676.555109,238390.65289,385246.003548,1273668.5682,75118.53414,2026-04-24T23:18:38.098000+00:00
sol-usdc,wall_ratio,2309,0,0,2.5356115101,3.57264967957,4.94231316087,6.41933385835,6.88187709461,8.58056284451,11.5025837015,16.5063857411,4.70898080352,2026-04-24T23:18:38.098000+00:00
sol-usdc,wall_dist_bps,2309,0,0,-4.68492437607,-1.33209930897,-0.0578298760709,0.0578579817982,0.10988527362,0.0580561635312,1.33550886223,2.38179610663,-0.522293215412,2026-04-24T23:18:38.098000+00:00
sol-usdc,liq_notional_5m,2309,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:38.098000+00:00
