symbol,metric,sample_count,missing_count,missing_pct,min,p05,p25,median,mean,p75,p95,max,latest,latest_ts_utc
sol-usdc,cvd_1m,2325,0,0,-891152.55029,-222833.6242,-31420.57227,-6675.92294,-14121.5773956,2291.45651,104156.680764,1124756.30027,-31761.21769,2026-04-24T23:18:38.098000+00:00
sol-usdc,cvd_5m,2325,0,0,-1374160.13608,-517870.733544,-215571.32584,-62514.23975,-70409.270128,23764.07225,304356.116504,2147957.65551,-141947.5008,2026-04-24T23:18:38.098000+00:00
sol-usdc,cvd_15m,2325,0,0,-1539076.22123,-1263413.22041,-472174.75081,-251425.33127,-219165.217873,-61304.86935,1576426.97662,2048303.59338,25591.64602,2026-04-24T23:18:38.098000+00:00
sol-usdc,cvd_1h,2325,0,0,-2626442.54094,-2441242.17831,-1221002.39396,-765228.17653,-609808.60001,374516.90927,1092101.34349,1316726.65121,-2364393.09358,2026-04-24T23:18:38.098000+00:00
sol-usdc,taker_buy_pct_5m,2325,0,0,2.08912327985,5.32895159064,12.9351719323,31.3346474984,35.3263271508,55.2273102826,78.7938651112,98.7958040609,9.71648057138,2026-04-24T23:18:38.098000+00:00
sol-usdc,taker_notional_5m,2325,0,0,13140.71108,49302.839,166164.35288,283858.41689,399682.245725,505597.89028,1163834.17627,2983915.67883,176185.57516,2026-04-24T23:18:38.098000+00:00
sol-usdc,avg_trade_notional_5m,2325,0,0,172.056370964,467.242054711,1057.64834376,1708.24100762,1733.32507741,2254.2199928,3172.76062012,4349.42789596,1006.7747152,2026-04-24T23:18:38.098000+00:00
sol-usdc,book_spread_bps,2325,0,0,0.115101951553,0.115214673741,0.115604931705,0.11580574744,0.126888163832,0.115945389722,0.116123113726,2.3156456599,0.116065158981,2026-04-24T23:18:38.098000+00:00
sol-usdc,book_imbalance_pct,2325,0,0,-99.9098379383,-86.8140396193,-67.511363515,-35.6099120604,-24.0726076536,12.6157486382,71.8066523322,99.7995073275,21.7748491788,2026-04-24T23:18:38.098000+00:00
sol-usdc,bid_depth10,2325,0,0,371.65036,40545.888808,79893.41029,142310.87719,186207.233366,230424.11352,442293.089776,2154779.34706,194257.49535,2026-04-24T23:18:38.098000+00:00
sol-usdc,ask_depth10,2325,0,0,1976.21463,59121.532974,168845.66573,288825.85169,333127.857916,443563.18774,691213.185116,2991115.17914,124786.20975,2026-04-24T23:18:38.098000+00:00
sol-usdc,impact_excess_bps,2325,0,0,0,0,0,0,0.136394394095,2.69434931278e-06,0.911648264753,12.83896426,0,2026-04-24T23:18:38.098000+00:00
sol-usdc,wall_notional,2325,0,0,33949.98622,61755.4762,99403.44279,151636.54836,181862.562768,238627.49027,385261.504944,1273668.5682,75118.53414,2026-04-24T23:18:38.098000+00:00
sol-usdc,wall_ratio,2325,0,0,2.5356115101,3.57819862822,4.94231316087,6.42117536872,6.88495555763,8.58915460178,11.5031618721,16.5063857411,4.70898080352,2026-04-24T23:18:38.098000+00:00
sol-usdc,wall_dist_bps,2325,0,0,-4.68492437607,-1.33204376053,-0.057827200759,0.0578599903939,0.109428132921,0.0580534672436,1.33533829402,2.38179610663,-0.522293215412,2026-04-24T23:18:38.098000+00:00
sol-usdc,liq_notional_5m,2325,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:38.098000+00:00
